epoch,disc_loss,gen_gan_loss,gen_l1_loss,gen_perceptual_loss,gen_total_loss,val_disc_loss,val_gen_gan_loss,val_gen_l1_loss,val_gen_perceptual_loss,val_gen_total_loss
0,1.391503930091858,0.7769624590873718,0.13130910694599152,400.289306640625,22.474773406982422,NA,NA,NA,NA,NA
1,1.3889564275741577,0.6353846192359924,0.07885905355215073,285.7261962890625,13.892873764038086,NA,NA,NA,NA,NA
2,1.358320951461792,0.6821740865707397,0.07183462381362915,291.01348876953125,12.912434577941895,NA,NA,NA,NA,NA
3,1.4021180868148804,0.6965219974517822,0.059564970433712006,223.9336700439453,10.750935554504395,NA,NA,NA,NA,NA
4,1.405512809753418,0.6925258040428162,0.07088498771190643,284.1573791503906,12.746061325073242,NA,NA,NA,NA,NA
5,1.2222564220428467,0.6523505449295044,0.05215537175536156,200.9451904296875,9.480382919311523,NA,NA,NA,NA,NA
6,1.3372286558151245,0.7785173654556274,0.05399246886372566,223.4744873046875,9.994760513305664,NA,NA,NA,NA,NA
7,1.2459657192230225,0.7462182641029358,0.06406176835298538,263.55474853515625,11.673257827758789,NA,NA,NA,NA,NA
8,1.3408246040344238,0.6505914330482483,0.06860412657260895,290.46160888671875,12.393518447875977,NA,NA,NA,NA,NA
9,1.2233350276947021,0.7818365693092346,0.0542723648250103,218.061767578125,10.01300048828125,NA,NA,NA,NA,NA
10,1.4300024509429932,0.8832709789276123,0.038986656814813614,156.57122802734375,7.514125823974609,NA,NA,NA,NA,NA
11,1.3402361869812012,0.6933738589286804,0.04964486509561539,208.7769317626953,9.183987617492676,NA,NA,NA,NA,NA
12,1.371943473815918,0.6768667697906494,0.05001051723957062,190.77908325195312,9.132339477539062,NA,NA,NA,NA,NA
13,1.3021907806396484,0.751762330532074,0.04196648672223091,180.99026489257812,7.951686859130859,NA,NA,NA,NA,NA
14,1.3267524242401123,0.7331655025482178,0.041937269270420074,183.65621948242188,7.942037105560303,NA,NA,NA,NA,NA
15,1.4363733530044556,0.7744570374488831,0.05287342518568039,215.51333618164062,9.783037185668945,NA,NA,NA,NA,NA
16,1.3142592906951904,0.7579275369644165,0.04198066517710686,164.93960571289062,7.879724979400635,NA,NA,NA,NA,NA
17,1.3640720844268799,0.6258398294448853,0.05024289712309837,229.8199005126953,9.311373710632324,NA,NA,NA,NA,NA
18,1.0839931964874268,1.1216460466384888,0.05802614614367485,253.3853759765625,11.09249496459961,NA,NA,NA,NA,NA
19,1.3709173202514648,0.7836555242538452,0.034893766045570374,155.03152465820312,6.792878150939941,NA,NA,NA,NA,NA
20,1.5128192901611328,0.5732647776603699,0.05017486587166786,223.83709716796875,9.218680381774902,NA,NA,NA,NA,NA
21,1.4041258096694946,0.936005711555481,0.03567228093743324,140.0916748046875,6.987306118011475,NA,NA,NA,NA,NA
22,1.3510926961898804,0.8063732385635376,0.038729336112737656,136.97653198242188,7.300656318664551,NA,NA,NA,NA,NA
23,1.4466593265533447,0.5201171636581421,0.04647117853164673,203.57861328125,8.508687019348145,NA,NA,NA,NA,NA
24,1.648660659790039,1.4348759651184082,0.04107759892940521,185.15969848632812,8.522314071655273,NA,NA,NA,NA,NA
25,1.311265468597412,0.9286165237426758,0.049103740602731705,227.6043243408203,9.432199478149414,NA,NA,NA,NA,NA
26,1.3376507759094238,1.113396406173706,0.05163433402776718,220.64593505859375,9.961775779724121,NA,NA,NA,NA,NA
27,1.2801716327667236,0.7503916025161743,0.06046858802437782,277.59844970703125,11.208672523498535,NA,NA,NA,NA,NA
28,1.4281376600265503,0.9246566295623779,0.058688484132289886,260.6473388671875,11.031166076660156,NA,NA,NA,NA,NA
29,1.3812668323516846,0.5954748392105103,0.034388668835163116,161.6368408203125,6.561959266662598,NA,NA,NA,NA,NA
30,1.597434401512146,1.2536649703979492,0.059593651443719864,273.3184814453125,11.559305191040039,NA,NA,NA,NA,NA
31,1.0353589057922363,1.0531256198883057,0.051118895411491394,233.87852478027344,9.890352249145508,NA,NA,NA,NA,NA
32,1.309241771697998,0.859398603439331,0.03817131370306015,170.84402465820312,7.439315319061279,NA,NA,NA,NA,NA
33,1.2809457778930664,1.259158730506897,0.04248432442545891,186.01022338867188,8.561858177185059,NA,NA,NA,NA,NA
34,1.3912885189056396,0.46969327330589294,0.039498135447502136,169.02728271484375,7.23954963684082,NA,NA,NA,NA,NA
35,1.0506038665771484,1.061042308807373,0.04190612956881523,189.21987915039062,8.293061256408691,NA,NA,NA,NA,NA
36,1.1941561698913574,0.8138101100921631,0.05623994767665863,259.39501953125,10.546777725219727,NA,NA,NA,NA,NA
37,1.3778986930847168,1.3722114562988281,0.03888145461678505,174.51583862304688,8.077009201049805,NA,NA,NA,NA,NA
38,1.3701130151748657,1.1712801456451416,0.03727289289236069,163.22274780273438,7.578327178955078,NA,NA,NA,NA,NA
39,1.336069107055664,1.083888292312622,0.038160406053066254,175.93209838867188,7.687609672546387,NA,NA,NA,NA,NA
40,1.2551863193511963,0.8060183525085449,0.031157268211245537,147.94338989257812,6.219325542449951,NA,NA,NA,NA,NA
41,1.3364607095718384,0.5881350040435791,0.040318358689546585,164.26083374023438,7.457193374633789,NA,NA,NA,NA,NA
42,1.2973259687423706,0.8446457386016846,0.043099258095026016,201.78250122070312,8.318446159362793,NA,NA,NA,NA,NA
43,1.0132157802581787,1.4441943168640137,0.050511788576841354,236.94125366210938,10.205669403076172,NA,NA,NA,NA,NA
44,1.328000545501709,1.7354066371917725,0.051914945244789124,220.20785522460938,10.623687744140625,NA,NA,NA,NA,NA
45,1.2871867418289185,1.3327012062072754,0.03524332121014595,155.4434814453125,7.396416664123535,NA,NA,NA,NA,NA
46,1.3589781522750854,0.7028809785842896,0.0405251644551754,190.44204711914062,7.733865737915039,NA,NA,NA,NA,NA
47,1.0432026386260986,0.9768576622009277,0.04265729710459709,186.10025024414062,8.305953025817871,NA,NA,NA,NA,NA
48,1.617734670639038,0.3952769935131073,0.048863738775253296,219.80068969726562,8.823841094970703,NA,NA,NA,NA,NA
49,1.2479389905929565,1.3309963941574097,0.04736896976828575,209.1332244873047,9.482007026672363,NA,NA,NA,NA,NA
50,1.1015715599060059,0.986791729927063,0.06570848077535629,295.4671325683594,12.320399284362793,NA,NA,NA,NA,NA
51,1.2897143363952637,0.6041490435600281,0.04091520607471466,187.5360107421875,7.679109573364258,NA,NA,NA,NA,NA
52,1.2112128734588623,0.7548385858535767,0.04331986606121063,208.3064727783203,8.294350624084473,NA,NA,NA,NA,NA
53,1.354651689529419,0.70835942029953,0.040220119059085846,190.49884033203125,7.693871021270752,NA,NA,NA,NA,NA
54,1.1345515251159668,1.1308149099349976,0.047876376658678055,228.92640686035156,9.456903457641602,NA,NA,NA,NA,NA
55,1.1855348348617554,1.2786037921905518,0.03603583946824074,166.51336669921875,7.516546726226807,NA,NA,NA,NA,NA
56,1.1661686897277832,0.9490819573402405,0.03613946959376335,161.45425415039062,7.177273750305176,NA,NA,NA,NA,NA
57,1.1993393898010254,1.0981760025024414,0.04305754974484444,193.0051727294922,8.521834373474121,NA,NA,NA,NA,NA
58,1.155866026878357,0.8306801915168762,0.05648784339427948,255.89764404296875,10.583345413208008,NA,NA,NA,NA,NA
59,1.259702205657959,0.7396372556686401,0.03634006902575493,155.70065307617188,6.969151020050049,NA,NA,NA,NA,NA
60,1.1290844678878784,0.6784121990203857,0.05729528144001961,288.0586242675781,10.712998390197754,NA,NA,NA,NA,NA
61,1.5053894519805908,0.42024993896484375,0.03233391419053078,137.50701904296875,5.95787239074707,NA,NA,NA,NA,NA
62,1.150428295135498,0.8388367891311646,0.05042101815342903,231.1059112548828,9.557519912719727,NA,NA,NA,NA,NA
63,1.1694649457931519,0.7338623404502869,0.043059054762125015,198.2230224609375,8.183835983276367,NA,NA,NA,NA,NA
64,1.246530532836914,0.8698923587799072,0.03742394223809242,171.67214965820312,7.341844081878662,NA,NA,NA,NA,NA
65,1.0276501178741455,1.3110613822937012,0.03582669794559479,164.18548583984375,7.505993843078613,NA,NA,NA,NA,NA
66,1.3822485208511353,1.786116600036621,0.0377364382147789,159.31857299804688,8.243175506591797,NA,NA,NA,NA,NA
67,1.1799800395965576,2.4933817386627197,0.05464792251586914,253.18301391601562,11.9564847946167,NA,NA,NA,NA,NA
68,1.1032073497772217,0.6912614107131958,0.04762422665953636,206.9107666015625,8.8694486618042,NA,NA,NA,NA,NA
69,1.8967463970184326,0.22910082340240479,0.05594206228852272,259.8763427734375,9.919792175292969,NA,NA,NA,NA,NA
70,0.8922158479690552,0.9299289584159851,0.04975464940071106,225.81829833984375,9.522217750549316,NA,NA,NA,NA,NA
71,1.3162057399749756,2.1684091091156006,0.0460076667368412,203.56198120117188,10.087368965148926,NA,NA,NA,NA,NA
72,0.9990971088409424,1.014957308769226,0.04581969603896141,206.87060546875,8.92226505279541,NA,NA,NA,NA,NA
73,1.152789831161499,1.4029968976974487,0.03786398470401764,166.73770141601562,7.91628360748291,NA,NA,NA,NA,NA
74,1.384291648864746,0.4940820336341858,0.039419252425432205,170.1590576171875,7.257765293121338,NA,NA,NA,NA,NA
75,1.4369345903396606,2.267047643661499,0.04549374058842659,217.1324462890625,10.176770210266113,NA,NA,NA,NA,NA
76,1.0151276588439941,1.0011857748031616,0.04691595956683159,167.828857421875,8.877724647521973,NA,NA,NA,NA,NA
77,1.02785062789917,0.9612666368484497,0.04625576734542847,213.94375610351562,8.96934986114502,NA,NA,NA,NA,NA
78,1.0449533462524414,1.0062342882156372,0.04143025726079941,184.2744140625,8.142145156860352,NA,NA,NA,NA,NA
79,1.2239696979522705,1.1884068250656128,0.03014937974512577,130.08358764648438,6.361231803894043,NA,NA,NA,NA,NA
80,1.3020727634429932,0.9809291958808899,0.02885258197784424,126.31730651855469,5.940403461456299,NA,NA,NA,NA,NA
81,1.4592304229736328,0.3936319947242737,0.04374576732516289,192.59625244140625,7.918478488922119,NA,NA,NA,NA,NA
82,1.4395062923431396,0.4639297127723694,0.04316500201821327,185.2445068359375,7.864902496337891,NA,NA,NA,NA,NA
83,1.4075077772140503,1.9370787143707275,0.05861591920256615,230.63864135742188,11.882659912109375,NA,NA,NA,NA,NA
84,1.3716554641723633,0.5068839192390442,0.04859702289104462,219.09219360351562,8.891899108886719,NA,NA,NA,NA,NA
85,1.3584121465682983,0.4927586317062378,0.030020862817764282,135.9395294189453,5.675585746765137,NA,NA,NA,NA,NA
86,1.3411078453063965,0.560664713382721,0.032860130071640015,138.52532958984375,6.182310581207275,NA,NA,NA,NA,NA
87,1.1505210399627686,1.093518853187561,0.039950743317604065,141.8778076171875,7.7955193519592285,NA,NA,NA,NA,NA
88,1.0904748439788818,1.9640212059020996,0.041376642882823944,185.4541015625,9.097787857055664,NA,NA,NA,NA,NA
89,1.1901696920394897,1.3859469890594482,0.043078046292066574,187.1605224609375,8.783456802368164,NA,NA,NA,NA,NA
90,0.9322596192359924,1.1106934547424316,0.06632348895072937,316.92169189453125,12.64382553100586,NA,NA,NA,NA,NA
91,1.2412261962890625,1.0225892066955566,0.04417991265654564,194.07904052734375,8.61997127532959,NA,NA,NA,NA,NA
92,1.2251310348510742,0.7274116277694702,0.043937213718891144,178.48101806640625,8.21039867401123,NA,NA,NA,NA,NA
93,1.14983332157135,0.8071153163909912,0.037565991282463074,153.15431213378906,7.207785129547119,NA,NA,NA,NA,NA
94,1.0333385467529297,1.0247299671173096,0.04844396561384201,207.25926208496094,9.327620506286621,NA,NA,NA,NA,NA
95,1.2950396537780762,0.4955785572528839,0.03811924532055855,167.109130859375,7.04901123046875,NA,NA,NA,NA,NA
96,1.2611395120620728,1.3519446849822998,0.04133840650320053,182.33326721191406,8.464371681213379,NA,NA,NA,NA,NA
97,1.0440093278884888,1.650841474533081,0.046087414026260376,200.44796752929688,9.566193580627441,NA,NA,NA,NA,NA
98,1.030112624168396,1.0262203216552734,0.03588137403130531,150.41229248046875,7.160487651824951,NA,NA,NA,NA,NA
99,1.192953109741211,0.8395072817802429,0.036669857800006866,144.6642608642578,7.063307285308838,NA,NA,NA,NA,NA
100,1.133983850479126,0.7776422500610352,0.04114476218819618,188.6749267578125,7.892731189727783,NA,NA,NA,NA,NA
101,1.1401653289794922,0.5634031891822815,0.04662435129284859,218.00466918945312,8.647079467773438,NA,NA,NA,NA,NA
102,1.007643461227417,1.955277442932129,0.04529374837875366,205.7788543701172,9.778234481811523,NA,NA,NA,NA,NA
103,1.0558032989501953,1.346336841583252,0.0401211678981781,162.152099609375,8.175271987915039,NA,NA,NA,NA,NA
104,1.3487846851348877,1.6276334524154663,0.031131289899349213,141.632080078125,7.005487442016602,NA,NA,NA,NA,NA
105,0.838542103767395,1.6010698080062866,0.034930333495140076,152.74472045898438,7.604343414306641,NA,NA,NA,NA,NA
106,0.9318538308143616,1.3432936668395996,0.03693898022174835,150.142822265625,7.634854793548584,NA,NA,NA,NA,NA
107,1.2858179807662964,0.49323493242263794,0.04437810182571411,202.908935546875,8.164495468139648,NA,NA,NA,NA,NA
108,0.9784480333328247,1.8109829425811768,0.04480527341365814,186.13241577148438,9.462435722351074,NA,NA,NA,NA,NA
109,1.361259937286377,0.5182609558105469,0.033395666629076004,141.63296508789062,6.235775470733643,NA,NA,NA,NA,NA
110,0.9496673345565796,1.825345754623413,0.03829482942819595,169.98614501953125,8.419501304626465,NA,NA,NA,NA,NA
111,1.5508081912994385,0.33581477403640747,0.05841083452105522,267.5268859863281,10.435073852539062,NA,NA,NA,NA,NA
112,1.7088974714279175,0.2560989260673523,0.04788125306367874,210.53631591796875,8.490968704223633,NA,NA,NA,NA,NA
113,0.9662207961082458,1.419758915901184,0.04746204614639282,219.02122497558594,9.634172439575195,NA,NA,NA,NA,NA
114,1.464535117149353,2.5309109687805176,0.04426470026373863,195.04342651367188,10.145833015441895,NA,NA,NA,NA,NA
115,2.555521011352539,0.11855262517929077,0.045061055570840836,184.45068359375,7.79996395111084,NA,NA,NA,NA,NA
116,0.9671072959899902,1.7920938730239868,0.031259533017873764,128.78106689453125,7.124928951263428,NA,NA,NA,NA,NA
117,0.8490463495254517,1.3398401737213135,0.04206967353820801,180.50921630859375,8.552837371826172,NA,NA,NA,NA,NA
118,1.0498747825622559,1.6172702312469482,0.03438602387905121,153.7732696533203,7.544040679931641,NA,NA,NA,NA,NA
119,1.1517245769500732,2.0948421955108643,0.03900906443595886,173.7379913330078,8.814891815185547,NA,NA,NA,NA,NA
120,1.2848671674728394,0.4878396987915039,0.03900117427110672,131.47659301757812,6.995398998260498,NA,NA,NA,NA,NA
121,0.9151779413223267,1.144134283065796,0.040816664695739746,192.1446533203125,8.227356910705566,NA,NA,NA,NA,NA
122,1.574252724647522,0.49240854382514954,0.05004744604229927,221.15554809570312,9.105302810668945,NA,NA,NA,NA,NA
123,1.1647313833236694,1.2396094799041748,0.0430317148566246,174.80909729003906,8.568411827087402,NA,NA,NA,NA,NA
124,1.049114465713501,1.2015196084976196,0.043303411453962326,190.00999450683594,8.64708137512207,NA,NA,NA,NA,NA
125,1.1684811115264893,1.2785577774047852,0.0337316170334816,149.76708984375,7.0871357917785645,NA,NA,NA,NA,NA
126,1.1375772953033447,0.8185564875602722,0.03744718059897423,156.8275146484375,7.219770908355713,NA,NA,NA,NA,NA
127,2.2832894325256348,0.18314072489738464,0.04488873854279518,196.9422149658203,7.901162624359131,NA,NA,NA,NA,NA
128,1.218354344367981,2.031597375869751,0.04172354191541672,179.4360809326172,9.187309265136719,NA,NA,NA,NA,NA
129,0.9639342427253723,1.060189962387085,0.0360073521733284,153.77688598632812,7.230177879333496,NA,NA,NA,NA,NA
130,1.096928358078003,1.5508811473846436,0.03540976718068123,163.76724243164062,7.681182861328125,NA,NA,NA,NA,NA
131,1.284446358680725,0.7156311273574829,0.03280312567949295,144.3190155029297,6.357694625854492,NA,NA,NA,NA,NA
132,0.8633216619491577,1.2907066345214844,0.029352229088544846,127.23741912841797,6.329728126525879,NA,NA,NA,NA,NA
133,1.2650693655014038,0.7617034912109375,0.0357489176094532,163.4889678955078,6.94148588180542,NA,NA,NA,NA,NA
134,1.1097149848937988,1.394953966140747,0.037888817489147186,160.64498901367188,7.8815016746521,NA,NA,NA,NA,NA
135,1.7412121295928955,2.2429444789886475,0.028448989614844322,123.24282836914062,7.12650728225708,NA,NA,NA,NA,NA
136,1.1315484046936035,1.1674033403396606,0.044563788920640945,186.19528198242188,8.782947540283203,NA,NA,NA,NA,NA
137,1.2729613780975342,3.09232234954834,0.04947454109787941,231.668701171875,11.671847343444824,NA,NA,NA,NA,NA
138,1.4600262641906738,0.38100695610046387,0.042746372520923615,195.81307983398438,7.77202844619751,NA,NA,NA,NA,NA
139,1.5465548038482666,2.008774757385254,0.03701306879520416,173.52224731445312,8.428346633911133,NA,NA,NA,NA,NA
140,3.1623520851135254,4.0912675857543945,0.04569794610142708,203.67941284179688,11.964356422424316,NA,NA,NA,NA,NA
141,1.2827972173690796,0.44968587160110474,0.04423585534095764,187.94093322753906,8.024768829345703,NA,NA,NA,NA,NA
142,0.982231855392456,0.8537572622299194,0.043226663023233414,194.12612915039062,8.308387756347656,NA,NA,NA,NA,NA
143,1.0993260145187378,0.9442687034606934,0.041445691138505936,185.3069610595703,8.08765697479248,NA,NA,NA,NA,NA
144,0.8552811145782471,1.007155179977417,0.03609231859445572,150.71487426757812,7.174577713012695,NA,NA,NA,NA,NA
145,0.8878580331802368,1.477356195449829,0.04823325574398041,211.782958984375,9.771259307861328,NA,NA,NA,NA,NA
146,1.1009105443954468,1.5339136123657227,0.0333370603621006,142.98899841308594,7.249417304992676,NA,NA,NA,NA,NA
147,1.0794305801391602,0.696104884147644,0.038212455809116364,157.1546173095703,7.213746547698975,NA,NA,NA,NA,NA
148,1.28750479221344,1.1462125778198242,0.03371039032936096,150.45794677734375,6.955060958862305,NA,NA,NA,NA,NA
149,1.3850572109222412,0.4624851942062378,0.028616510331630707,124.65650939941406,5.378244400024414,NA,NA,NA,NA,NA
150,1.3971400260925293,2.5288288593292236,0.042821019887924194,180.8806915283203,9.856385231018066,NA,NA,NA,NA,NA
151,1.087684988975525,0.857951283454895,0.043392349034547806,183.29396057128906,8.283273696899414,NA,NA,NA,NA,NA
152,0.9372491836547852,1.0819510221481323,0.046836234629154205,211.91372680664062,9.166954040527344,NA,NA,NA,NA,NA
153,0.8400631546974182,1.399550199508667,0.05997901409864426,284.7984619140625,11.820394515991211,NA,NA,NA,NA,NA
154,1.0291762351989746,1.0497455596923828,0.0471758134663105,200.49163818359375,9.128576278686523,NA,NA,NA,NA,NA
155,1.6826200485229492,0.42136603593826294,0.04613296315073967,189.09071350097656,8.286764144897461,NA,NA,NA,NA,NA
156,1.6682261228561401,0.34850114583969116,0.05211520195007324,229.3850555419922,9.312705993652344,NA,NA,NA,NA,NA
157,1.0085422992706299,1.8937795162200928,0.055196698755025864,242.71432495117188,11.386856079101562,NA,NA,NA,NA,NA
158,0.9556916356086731,0.9007744789123535,0.042202599346637726,178.94607543945312,8.125894546508789,NA,NA,NA,NA,NA
159,0.8718310594558716,1.3348809480667114,0.03203514218330383,133.28329467773438,6.806568622589111,NA,NA,NA,NA,NA
160,1.2275805473327637,1.8300368785858154,0.03632299602031708,159.0272216796875,8.073622703552246,NA,NA,NA,NA,NA
161,1.3713926076889038,0.49048131704330444,0.04192353039979935,196.49285888671875,7.761475086212158,NA,NA,NA,NA,NA
162,1.1684584617614746,1.4506895542144775,0.028515895828604698,125.34001159667969,6.354773998260498,NA,NA,NA,NA,NA
163,0.9571151733398438,1.415313482284546,0.050221122801303864,224.5016326904297,10.070989608764648,NA,NA,NA,NA,NA
164,1.052425503730774,2.1424179077148438,0.05069989711046219,232.70477294921875,10.91092586517334,NA,NA,NA,NA,NA
165,1.0565052032470703,2.437735080718994,0.04248549044132233,181.4620819091797,9.71786880493164,NA,NA,NA,NA,NA
166,1.303290605545044,2.006450891494751,0.03584752976894379,146.86102294921875,8.11788558959961,NA,NA,NA,NA,NA
167,0.7589805126190186,1.1188912391662598,0.050631895661354065,224.47219848632812,9.836036682128906,NA,NA,NA,NA,NA
168,0.7626305222511292,1.4870187044143677,0.04216373711824417,191.63412475585938,8.769749641418457,NA,NA,NA,NA,NA
169,0.9368420839309692,1.8495776653289795,0.046919114887714386,210.45941162109375,9.939741134643555,NA,NA,NA,NA,NA
170,1.1955207586288452,0.6200236082077026,0.04352986440062523,193.55140686035156,8.117259979248047,NA,NA,NA,NA,NA
171,1.0629913806915283,0.5973893404006958,0.04761853814125061,223.06732177734375,8.855506896972656,NA,NA,NA,NA,NA
172,0.8056861758232117,2.0345776081085205,0.038183365017175674,157.44888305664062,8.54932689666748,NA,NA,NA,NA,NA
173,1.7397308349609375,0.2739156186580658,0.041166044771671295,169.97247314453125,7.298685073852539,NA,NA,NA,NA,NA
174,0.9827020168304443,1.6319711208343506,0.041701994836330414,180.77581787109375,8.791149139404297,NA,NA,NA,NA,NA
175,1.3489348888397217,0.512411892414093,0.039162732660770416,163.9925537109375,7.206784248352051,NA,NA,NA,NA,NA
176,1.7801713943481445,0.25664499402046204,0.05207911878824234,224.1855926513672,9.189440727233887,NA,NA,NA,NA,NA
177,1.1540145874023438,0.6308944821357727,0.0409126803278923,189.18075561523438,7.713700294494629,NA,NA,NA,NA,NA
178,0.9395706653594971,1.7439438104629517,0.04060560464859009,166.49090576171875,8.66723918914795,NA,NA,NA,NA,NA
179,0.8771181702613831,1.1680734157562256,0.036470409482717514,155.53057861328125,7.416287422180176,NA,NA,NA,NA,NA
180,0.8432993292808533,1.6155139207839966,0.045693717896938324,215.364013671875,9.546392440795898,NA,NA,NA,NA,NA
181,1.0516153573989868,0.7827011942863464,0.029976986348628998,138.49447631835938,5.971721649169922,NA,NA,NA,NA,NA
182,0.7719926238059998,1.0896599292755127,0.0495905876159668,206.62469482421875,9.561370849609375,NA,NA,NA,NA,NA
183,0.8799970746040344,1.4764033555984497,0.04412110522389412,190.5428924560547,9.047283172607422,NA,NA,NA,NA,NA
184,0.8475165367126465,0.9194972515106201,0.0392584465444088,161.20614624023438,7.614294528961182,NA,NA,NA,NA,NA
185,1.370785117149353,1.813988208770752,0.04047980159521103,179.83436584472656,8.785130500793457,NA,NA,NA,NA,NA
186,1.0743939876556396,1.34621262550354,0.04184240475296974,178.6357421875,8.515751838684082,NA,NA,NA,NA,NA
187,0.8004598617553711,1.6743826866149902,0.034914176911115646,148.849609375,7.655756950378418,NA,NA,NA,NA,NA
188,1.7160313129425049,2.6971077919006348,0.04700184240937233,224.565185546875,10.870209693908691,NA,NA,NA,NA,NA
189,0.9652082920074463,1.6253973245620728,0.029835473746061325,139.20993041992188,6.7967681884765625,NA,NA,NA,NA,NA
190,0.8575713634490967,1.2945570945739746,0.04654913395643234,205.993896484375,9.306896209716797,NA,NA,NA,NA,NA
191,2.095216989517212,0.21774110198020935,0.0462053120136261,195.01092529296875,8.123592376708984,NA,NA,NA,NA,NA
192,0.8849990963935852,1.2169303894042969,0.048064641654491425,214.09417724609375,9.49709701538086,NA,NA,NA,NA,NA
193,0.8608566522598267,1.0273009538650513,0.031881675124168396,139.9600067138672,6.509352207183838,NA,NA,NA,NA,NA
194,0.8657341003417969,1.5347105264663696,0.036127541214227676,153.20848083496094,7.719883918762207,NA,NA,NA,NA,NA
195,1.0740904808044434,1.0185750722885132,0.05144607275724411,244.2974853515625,9.9569730758667,NA,NA,NA,NA,NA
196,0.968976616859436,0.9157187938690186,0.0380779430270195,173.23391723632812,7.493579387664795,NA,NA,NA,NA,NA
197,0.830246090888977,1.9524056911468506,0.036598581820726395,169.46176147460938,8.289502143859863,NA,NA,NA,NA,NA
198,0.622380793094635,1.5206272602081299,0.04994264245033264,224.10723876953125,10.132559776306152,NA,NA,NA,NA,NA
199,0.9077236652374268,1.3591265678405762,0.05252945050597191,234.73043823242188,10.41219711303711,NA,NA,NA,NA,NA
